user_id,age,country,device,tenure_days,exp1_group,watch_time_seconds,exp2_group,clicked,exp3_group,app_opens,exp4_group,session_length_minutes
u_020962,21,US,iOS,137,control,195.2,treatment,0,treatment,2.9,treatment,4.88
u_020963,28,FR,iOS,38,treatment,184.7,treatment,0,control,7.9,control,14.29
u_020964,29,US,Android,331,control,296.1,control,0,treatment,8.1,treatment,7.72
u_020965,27,FR,iOS,367,control,161.2,control,0,control,11.7,control,12.24
u_020966,23,BR,Android,43,control,161.0,control,0,control,5.0,control,12.46
u_020967,24,FR,Android,141,control,183.5,treatment,0,treatment,10.1,treatment,14.83
u_020968,29,DE,iOS,8,control,139.8,treatment,0,control,7.9,control,1.68
u_020969,29,BR,iOS,44,treatment,225.2,control,0,control,4.8,control,0.64
u_020970,13,BR,Android,119,control,189.2,control,0,control,7.7,treatment,10.75
u_020971,22,FR,Android,553,control,156.9,control,0,control,9.4,treatment,2.76
u_020972,22,IN,Android,97,control,185.6,control,0,control,11.3,control,13.51
u_020973,28,US,Android,23,treatment,295.8,treatment,0,treatment,12.8,control,11.32
u_020974,23,FR,Android,45,control,223.8,control,0,treatment,6.6,control,5.8
u_020975,28,UK,iOS,178,treatment,117.7,treatment,0,control,6.3,control,3.74
u_020976,17,US,iOS,474,treatment,211.1,control,0,treatment,9.5,control,1.69
u_020977,25,ID,Android,365,control,166.9,control,0,treatment,7.4,treatment,2.06
u_020978,29,IN,Android,332,treatment,192.6,treatment,0,control,9.3,control,6.43
u_020979,15,IN,Android,7,treatment,249.8,control,0,control,11.4,control,11.46
u_020980,39,BR,iOS,159,control,165.1,control,0,treatment,4.2,control,13.4
u_020981,31,US,Android,111,treatment,208.1,treatment,0,treatment,3.4,control,6.48
u_020982,24,ID,iOS,143,treatment,191.5,control,0,treatment,3.1,control,4.91
u_020983,19,IN,iOS,1,treatment,202.2,treatment,0,control,12.1,control,12.57
u_020984,22,IN,iOS,121,control,123.5,treatment,0,control,10.8,treatment,11.63
u_020985,24,DE,Android,562,control,40.5,treatment,0,treatment,8.3,treatment,5.12
u_020986,26,DE,Android,102,treatment,138.7,control,0,control,11.8,treatment,13.06
u_020987,33,IN,Android,82,control,235.9,treatment,0,control,14.1,control,14.54
u_020988,21,BR,Android,730,treatment,106.4,control,0,treatment,4.9,control,12.21
u_020989,27,MX,iOS,183,treatment,203.5,treatment,0,treatment,7.6,treatment,11.61
u_020990,16,IN,Android,87,control,312.2,treatment,0,treatment,4.0,treatment,6.21
u_020991,21,ID,Android,135,control,188.0,treatment,0,treatment,14.0,control,12.08
u_020992,26,IN,Android,70,treatment,155.5,control,0,treatment,13.7,treatment,0.5
u_020993,28,IN,Android,174,control,172.2,treatment,0,treatment,9.8,treatment,8.86
u_020994,19,FR,iOS,211,control,267.1,treatment,0,control,11.4,treatment,10.76
u_020995,21,US,iOS,166,treatment,225.5,treatment,0,treatment,6.2,control,10.75
u_020996,32,IN,iOS,64,control,217.9,control,0,treatment,13.9,control,8.94
u_020997,30,FR,iOS,311,treatment,194.6,treatment,0,control,6.1,control,5.73
u_020998,25,FR,Android,363,treatment,163.7,treatment,0,treatment,8.2,treatment,7.77
u_020999,13,ID,Android,213,control,287.2,treatment,0,control,2.1,control,17.86
u_021000,39,BR,iOS,15,control,185.2,treatment,0,treatment,7.8,control,5.18
u_021001,23,ID,Android,68,control,143.0,control,0,treatment,7.4,control,19.11
u_021002,22,UK,Android,128,treatment,196.2,treatment,0,control,9.0,control,15.43
u_021003,20,IN,iOS,403,treatment,127.9,treatment,0,control,7.8,treatment,19.65
u_021004,26,IN,iOS,59,treatment,294.0,control,0,control,9.0,control,5.94
u_021005,26,US,iOS,65,treatment,227.7,treatment,0,treatment,8.1,treatment,17.81
u_021006,29,DE,Android,17,treatment,98.0,treatment,0,control,5.7,control,16.97
u_021007,18,IN,Android,220,treatment,88.7,treatment,0,treatment,6.8,treatment,14.36
u_021008,22,DE,Android,157,treatment,160.0,control,0,control,0.7,treatment,19.52
u_021009,36,IN,iOS,497,control,181.5,treatment,0,control,9.1,control,13.15
u_021010,25,IN,Android,730,treatment,135.8,treatment,0,control,1.3,treatment,12.37
u_021011,22,US,iOS,18,treatment,229.7,control,1,treatment,8.0,control,16.14
u_021012,18,BR,iOS,60,control,137.5,treatment,0,control,2.8,control,20.02
u_021013,27,IN,iOS,45,treatment,200.3,control,0,control,11.5,control,10.98
u_021014,30,DE,iOS,174,treatment,189.3,control,0,treatment,6.6,treatment,0.95
u_021015,29,IN,iOS,45,treatment,278.8,control,0,control,13.0,treatment,1.04
u_021016,22,BR,Android,492,control,192.6,treatment,0,treatment,6.2,control,6.55
u_021017,26,ID,Android,187,treatment,199.5,treatment,0,control,7.5,control,14.11
u_021018,34,UK,Android,121,treatment,194.5,control,1,treatment,5.2,control,13.84
u_021019,30,DE,Android,198,treatment,51.3,treatment,0,treatment,6.2,treatment,8.74
u_021020,19,IN,iOS,730,treatment,257.2,control,0,treatment,8.2,treatment,7.37
u_021021,13,BR,Android,108,control,139.5,treatment,0,control,10.0,control,4.37
u_021022,25,BR,Android,74,treatment,243.9,treatment,0,control,2.5,treatment,13.83
u_021023,28,IN,iOS,72,treatment,178.3,control,0,treatment,5.0,treatment,11.31
u_021024,17,US,iOS,52,control,141.3,treatment,0,control,9.5,control,8.3
u_021025,23,BR,iOS,108,control,150.3,control,0,control,13.9,treatment,4.8
u_021026,22,IN,Android,199,control,252.0,treatment,0,treatment,6.5,treatment,6.28
u_021027,24,IN,iOS,547,treatment,229.0,treatment,0,treatment,11.6,control,13.01
u_021028,20,IN,Android,65,treatment,193.4,control,0,control,5.3,control,2.17
u_021029,31,ID,iOS,78,control,230.2,control,0,treatment,6.9,control,8.77
u_021030,24,ID,Android,610,treatment,274.8,treatment,0,treatment,9.1,control,8.56
u_021031,18,IN,iOS,10,control,171.4,control,0,control,6.6,treatment,3.53
u_021032,29,US,Android,730,treatment,132.4,control,0,control,6.5,control,7.37
u_021033,16,MX,Android,78,control,203.8,treatment,0,treatment,14.2,control,11.45
u_021034,31,ID,Android,171,control,159.1,treatment,0,control,7.8,treatment,6.53
u_021035,29,MX,Android,65,treatment,253.1,control,0,treatment,9.8,treatment,10.08
u_021036,32,UK,iOS,95,control,138.1,control,0,treatment,8.8,treatment,12.39
u_021037,23,DE,iOS,44,control,108.3,control,0,treatment,7.5,treatment,5.4
u_021038,21,UK,iOS,29,treatment,210.3,treatment,0,control,9.1,treatment,5.5
u_021039,24,UK,Android,648,treatment,248.8,control,0,control,10.2,control,7.95
u_021040,23,IN,iOS,166,control,159.3,treatment,0,treatment,9.6,control,12.12
u_021041,20,FR,iOS,15,treatment,155.0,control,0,control,6.0,control,13.1
u_021042,20,US,iOS,62,control,139.9,control,0,control,9.5,treatment,9.73
u_021043,21,DE,Android,298,treatment,151.0,treatment,0,control,1.8,control,12.46
u_021044,16,US,iOS,125,treatment,156.3,treatment,0,treatment,1.7,control,8.49
u_021045,28,US,Android,226,control,162.1,control,1,control,7.8,treatment,18.16
u_021046,23,UK,Android,15,control,137.4,treatment,0,treatment,13.9,treatment,19.32
u_021047,22,BR,Android,87,treatment,198.5,control,0,treatment,9.1,control,11.62
u_021048,17,US,iOS,418,control,218.2,treatment,0,control,1.9,treatment,3.79
u_021049,17,US,iOS,114,control,231.9,treatment,0,treatment,8.6,control,11.29
u_021050,35,US,iOS,52,treatment,254.0,control,0,control,13.0,treatment,20.83
u_021051,20,ID,iOS,7,treatment,170.1,treatment,0,control,9.0,treatment,13.98
u_021052,27,US,iOS,132,control,56.4,control,0,treatment,10.0,control,0.96
u_021053,24,IN,iOS,217,treatment,171.1,treatment,0,control,11.6,treatment,22.53
u_021054,13,US,Android,104,control,175.6,treatment,0,treatment,11.8,control,10.04
u_021055,34,IN,Android,25,treatment,220.0,control,0,control,11.9,treatment,8.0
u_021056,28,ID,Android,131,treatment,86.6,treatment,0,treatment,8.1,treatment,11.1
u_021057,19,UK,Android,105,control,163.9,treatment,0,treatment,11.6,treatment,10.9
u_021058,23,BR,iOS,327,control,107.0,control,0,treatment,3.0,treatment,18.43
u_021059,17,US,iOS,318,treatment,192.3,control,0,treatment,11.7,treatment,20.95
u_021060,34,ID,iOS,79,control,263.1,treatment,0,treatment,9.3,control,10.77
u_021061,18,MX,Android,95,treatment,215.0,treatment,0,treatment,10.0,control,7.9
u_021062,20,UK,Android,42,treatment,128.3,control,0,control,6.0,control,8.69
u_021063,19,US,Android,56,treatment,172.5,control,0,control,9.8,treatment,19.34
u_021064,24,US,Android,296,treatment,192.4,treatment,0,treatment,5.9,treatment,0.5
u_021065,32,IN,Android,525,treatment,119.1,control,0,treatment,15.4,treatment,12.49
u_021066,34,IN,iOS,330,treatment,207.0,control,0,control,7.0,control,14.44
u_021067,21,UK,Android,65,treatment,259.2,treatment,0,treatment,5.8,treatment,5.79
u_021068,26,BR,Android,176,treatment,203.7,control,0,control,2.5,treatment,12.19
u_021069,24,US,Android,133,treatment,231.7,treatment,0,control,11.0,control,20.15
u_021070,18,IN,Android,156,treatment,89.3,control,0,control,5.8,control,8.66
u_021071,38,US,Android,30,control,209.3,control,0,control,9.0,control,7.87
u_021072,32,FR,iOS,371,control,113.0,control,0,control,9.2,control,8.82
u_021073,25,US,iOS,136,control,140.0,treatment,0,treatment,9.9,control,9.42
u_021074,33,US,Android,104,control,90.5,control,0,control,11.6,control,7.53
u_021075,31,BR,Android,141,treatment,145.8,control,0,control,8.7,control,12.04
u_021076,24,US,Android,232,treatment,176.1,control,0,treatment,14.9,control,12.55
u_021077,25,MX,Android,154,control,175.1,control,0,control,10.2,control,8.51
u_021078,33,MX,iOS,207,control,166.4,treatment,1,treatment,10.8,treatment,5.47
u_021079,18,IN,Android,17,treatment,184.5,control,0,control,5.6,treatment,0.5
u_021080,34,DE,Android,64,control,109.5,treatment,0,control,12.4,control,0.5
u_021081,22,ID,Android,131,control,209.0,treatment,0,treatment,12.1,treatment,11.39
u_021082,33,US,Android,231,control,84.9,treatment,0,control,10.6,treatment,10.59
u_021083,23,DE,iOS,174,control,165.4,treatment,0,control,6.5,control,4.9
u_021084,26,DE,iOS,14,treatment,124.4,control,0,treatment,7.9,control,4.75
u_021085,23,UK,iOS,424,treatment,98.0,treatment,0,control,9.2,control,13.22
u_021086,20,MX,iOS,127,treatment,157.0,control,0,treatment,10.9,treatment,6.31
u_021087,22,DE,Android,306,control,107.8,treatment,0,control,19.1,control,10.75
u_021088,32,ID,iOS,606,treatment,160.3,control,0,treatment,12.4,control,17.24
u_021089,13,US,Android,27,treatment,181.1,treatment,0,treatment,9.3,control,15.5
u_021090,16,US,iOS,198,control,199.6,treatment,0,control,1.7,control,12.82
u_021091,19,FR,Android,146,control,185.7,treatment,0,treatment,11.8,treatment,11.08
u_021092,17,IN,Android,28,treatment,215.0,treatment,0,control,7.8,treatment,14.17
u_021093,33,BR,Android,101,control,194.4,treatment,0,treatment,8.9,treatment,3.06
u_021094,31,DE,Android,14,treatment,262.5,treatment,0,control,9.6,treatment,10.94
u_021095,27,US,iOS,24,treatment,241.9,treatment,0,control,10.1,treatment,7.96
u_021096,20,IN,iOS,12,treatment,201.4,treatment,0,control,7.9,treatment,12.0
u_021097,32,BR,Android,170,control,168.7,treatment,0,treatment,7.5,treatment,15.02
u_021098,14,US,iOS,184,control,177.9,control,0,control,6.0,treatment,6.92
u_021099,36,BR,Android,138,treatment,124.7,treatment,0,treatment,6.2,control,13.87
u_021100,19,DE,iOS,193,control,193.8,control,0,control,12.7,treatment,12.19
u_021101,22,US,Android,315,treatment,143.4,treatment,0,treatment,10.5,treatment,21.15
u_021102,21,MX,Android,45,treatment,262.9,treatment,0,control,3.8,treatment,8.35
u_021103,17,FR,iOS,234,treatment,40.0,control,0,treatment,11.6,treatment,11.41
u_021104,35,FR,iOS,23,treatment,227.1,treatment,0,control,9.9,control,13.41
u_021105,28,IN,iOS,160,treatment,202.6,control,0,treatment,8.5,control,9.48
u_021106,31,DE,Android,299,treatment,113.5,treatment,0,treatment,11.1,control,8.58
u_021107,16,MX,Android,730,control,194.3,treatment,0,treatment,14.1,treatment,11.51
u_021108,25,MX,Android,144,treatment,180.0,control,0,treatment,10.6,control,15.9
u_021109,27,IN,Android,16,treatment,255.1,control,0,control,10.5,treatment,19.31
u_021110,25,IN,Android,102,treatment,143.0,control,0,treatment,4.1,treatment,7.82
u_021111,17,US,Android,104,control,144.8,treatment,0,treatment,4.5,treatment,9.12
u_021112,30,US,Android,126,control,180.9,control,0,treatment,6.6,control,17.25
u_021113,24,BR,Android,183,treatment,156.5,treatment,0,treatment,3.7,control,2.36
u_021114,18,UK,iOS,317,treatment,111.6,control,0,treatment,6.9,control,6.73
u_021115,13,IN,Android,474,treatment,189.6,treatment,0,control,9.1,control,9.61
u_021116,27,FR,Android,335,control,97.9,control,0,control,7.5,control,6.81
u_021117,38,US,iOS,201,control,133.0,treatment,0,treatment,11.3,control,8.22
u_021118,17,DE,Android,15,control,248.9,treatment,0,control,9.1,treatment,11.13
u_021119,25,US,iOS,42,control,158.4,treatment,0,control,12.6,treatment,6.12
u_021120,30,ID,iOS,436,control,184.6,control,0,treatment,2.2,treatment,3.65
u_021121,16,UK,Android,180,treatment,177.4,treatment,1,control,6.3,treatment,18.99
u_021122,21,US,Android,339,treatment,134.5,treatment,1,control,9.2,control,5.98
u_021123,18,MX,iOS,165,treatment,231.3,control,0,treatment,7.6,treatment,14.31
u_021124,29,ID,Android,270,treatment,206.9,control,0,treatment,9.4,control,16.63
u_021125,31,BR,iOS,264,control,151.9,treatment,0,treatment,4.4,control,11.99
u_021126,24,FR,iOS,356,control,258.1,treatment,1,treatment,8.4,control,12.42
u_021127,18,US,iOS,16,treatment,176.3,treatment,0,treatment,7.5,treatment,5.78
u_021128,21,IN,iOS,428,treatment,88.0,control,0,treatment,5.9,control,6.41
u_021129,20,BR,iOS,730,treatment,277.2,treatment,0,treatment,10.7,control,13.16
u_021130,18,IN,Android,46,control,199.6,treatment,0,treatment,9.0,control,10.17
u_021131,23,ID,iOS,185,control,67.5,control,0,control,9.8,control,11.07
u_021132,27,DE,Android,9,control,234.6,control,0,control,10.7,treatment,13.69
u_021133,26,ID,Android,348,control,140.7,control,0,treatment,5.3,treatment,15.82
u_021134,23,BR,Android,22,control,86.0,treatment,0,treatment,13.3,control,15.53
u_021135,24,ID,Android,48,control,203.6,treatment,0,treatment,5.7,control,12.85
u_021136,23,US,iOS,161,treatment,269.9,treatment,0,control,6.3,treatment,4.33
u_021137,16,BR,iOS,730,control,99.2,treatment,0,treatment,11.4,control,16.46
u_021138,24,IN,iOS,360,control,155.6,control,0,treatment,8.2,control,8.16
u_021139,20,UK,Android,359,treatment,199.9,control,0,control,12.2,treatment,11.18
u_021140,15,IN,Android,244,treatment,110.4,treatment,0,treatment,5.0,control,2.4
u_021141,26,MX,Android,215,treatment,180.2,treatment,0,treatment,11.3,control,14.71
u_021142,20,IN,Android,41,control,167.3,treatment,0,control,10.4,control,5.74
u_021143,25,ID,iOS,191,treatment,238.8,treatment,0,control,8.5,control,11.12
u_021144,29,BR,Android,19,treatment,257.2,control,0,treatment,5.9,control,1.41
u_021145,18,DE,Android,101,control,247.8,treatment,0,control,14.9,treatment,12.49
u_021146,24,IN,iOS,252,control,152.4,control,0,treatment,7.7,control,6.98
u_021147,13,MX,iOS,187,treatment,143.0,control,0,control,8.8,control,13.48
u_021148,33,DE,iOS,206,treatment,97.4,treatment,0,control,5.1,treatment,12.96
u_021149,15,IN,iOS,20,control,155.6,treatment,0,control,8.6,control,9.66
u_021150,20,IN,Android,95,control,122.7,treatment,0,control,14.5,control,6.12
u_021151,32,UK,Android,466,treatment,150.9,treatment,0,control,5.9,treatment,13.7
u_021152,22,IN,iOS,362,control,219.5,treatment,0,treatment,11.1,treatment,20.96
u_021153,16,US,Android,196,treatment,226.2,treatment,0,treatment,10.5,control,16.47
u_021154,28,DE,Android,164,treatment,170.6,control,1,control,9.0,treatment,16.42
u_021155,28,US,iOS,7,treatment,255.6,control,0,treatment,6.9,control,13.92
u_021156,20,UK,iOS,247,control,158.0,control,0,treatment,4.5,treatment,6.98
u_021157,20,DE,iOS,120,treatment,181.4,treatment,0,treatment,12.2,control,9.33
u_021158,21,IN,Android,74,control,163.3,control,0,treatment,10.4,control,13.09
u_021159,22,US,iOS,60,control,147.0,treatment,0,control,11.7,treatment,11.95
u_021160,13,UK,iOS,87,control,114.8,control,0,treatment,7.9,treatment,11.62
u_021161,22,ID,Android,730,treatment,162.7,control,0,treatment,11.8,treatment,12.59
u_021162,34,IN,iOS,21,control,140.5,treatment,0,control,5.9,control,6.45
u_021163,18,IN,Android,18,control,183.4,treatment,1,control,12.0,treatment,7.75
u_021164,20,IN,Android,42,control,211.2,control,0,control,10.5,treatment,1.23
u_021165,16,US,iOS,194,treatment,176.4,treatment,0,control,6.9,control,10.92
u_021166,27,IN,Android,48,control,170.2,control,0,control,12.6,treatment,13.26
u_021167,31,US,Android,553,control,228.7,control,0,control,4.5,control,16.41
u_021168,31,IN,Android,16,treatment,282.9,treatment,0,control,12.7,control,12.08
u_021169,16,IN,iOS,61,treatment,89.6,control,0,treatment,5.8,control,15.82
u_021170,26,ID,iOS,148,treatment,187.5,treatment,0,treatment,7.9,treatment,13.66
u_021171,32,BR,iOS,210,treatment,145.8,control,0,control,9.7,control,12.53
u_021172,27,BR,iOS,224,control,210.6,control,0,control,7.2,treatment,10.02
u_021173,26,BR,iOS,62,control,180.6,control,0,control,10.9,treatment,13.17
u_021174,21,IN,iOS,66,control,147.7,control,0,treatment,6.8,control,5.17
u_021175,25,BR,Android,285,control,204.7,treatment,0,control,0.1,treatment,16.28
u_021176,31,IN,iOS,289,treatment,182.9,control,0,treatment,7.8,control,9.55
u_021177,25,DE,Android,110,treatment,265.2,control,0,treatment,11.6,control,8.1
u_021178,16,BR,Android,606,control,205.8,control,0,control,8.9,treatment,10.53
u_021179,21,FR,iOS,19,control,323.5,control,0,treatment,9.0,control,5.87
u_021180,31,IN,iOS,118,control,160.1,treatment,0,treatment,10.1,treatment,1.01
u_021181,25,IN,Android,124,treatment,285.1,treatment,0,treatment,6.3,treatment,5.92
u_021182,24,FR,Android,115,control,203.4,control,0,control,1.6,control,16.37
u_021183,20,ID,iOS,118,control,113.4,treatment,0,control,7.7,control,6.16
u_021184,31,IN,iOS,177,treatment,203.6,control,0,control,13.5,control,11.93
u_021185,33,ID,Android,4,control,59.2,treatment,0,treatment,5.3,control,8.62
u_021186,31,IN,Android,416,treatment,305.8,treatment,0,treatment,4.8,treatment,9.49
u_021187,32,MX,iOS,24,treatment,214.0,treatment,0,control,12.5,treatment,7.98
u_021188,21,US,Android,248,treatment,289.8,control,0,treatment,5.5,treatment,4.04
u_021189,20,FR,iOS,340,treatment,114.4,treatment,1,treatment,4.8,control,9.05
u_021190,23,IN,Android,132,treatment,138.2,control,0,control,8.0,control,16.14
u_021191,24,US,Android,17,treatment,127.0,control,0,treatment,9.5,treatment,9.88
u_021192,32,DE,iOS,3,treatment,141.8,treatment,0,treatment,14.3,treatment,3.89
u_021193,30,DE,Android,136,treatment,122.2,treatment,0,control,9.2,control,12.49
u_021194,27,ID,iOS,4,treatment,228.9,control,0,treatment,4.8,control,16.79
u_021195,15,BR,iOS,292,control,106.9,treatment,0,control,8.5,treatment,18.13
u_021196,13,FR,iOS,81,control,140.6,control,0,control,6.0,control,8.9
u_021197,25,BR,iOS,3,treatment,294.8,treatment,0,control,7.6,control,5.58
u_021198,29,MX,Android,97,treatment,179.7,control,0,control,11.6,treatment,9.38
u_021199,23,IN,iOS,179,control,241.3,control,1,control,0.0,treatment,12.11
u_021200,35,ID,Android,492,control,190.3,control,0,control,4.9,treatment,12.32
u_021201,17,FR,iOS,9,treatment,133.9,control,0,treatment,4.8,treatment,11.1
u_021202,16,IN,iOS,26,treatment,133.3,control,0,treatment,4.0,treatment,12.79
u_021203,20,ID,iOS,166,treatment,167.3,control,0,control,5.5,control,13.62
u_021204,19,US,Android,84,treatment,161.7,treatment,0,treatment,9.3,treatment,11.92
u_021205,27,BR,iOS,79,treatment,306.5,treatment,0,control,12.1,control,8.12
u_021206,21,UK,Android,45,control,238.2,control,0,treatment,12.9,control,12.18
u_021207,14,DE,iOS,140,control,186.4,control,0,control,12.0,control,13.13
u_021208,29,IN,Android,192,treatment,139.6,control,0,treatment,7.2,control,9.78
u_021209,13,IN,Android,57,treatment,192.1,control,0,control,3.6,control,9.22
u_021210,17,FR,iOS,352,treatment,186.7,treatment,0,control,14.7,control,10.07
u_021211,14,US,Android,160,treatment,234.3,treatment,0,treatment,5.0,treatment,4.67
u_021212,25,BR,Android,244,treatment,169.2,control,0,control,8.9,control,11.7
u_021213,25,DE,Android,16,treatment,234.1,treatment,0,treatment,13.5,treatment,0.5
u_021214,35,UK,iOS,1,treatment,271.2,treatment,0,control,6.8,treatment,6.81
u_021215,29,US,iOS,103,control,190.6,control,0,treatment,3.4,control,10.62
u_021216,32,DE,iOS,43,treatment,215.4,treatment,0,treatment,7.0,treatment,11.89
u_021217,25,BR,Android,184,treatment,143.7,control,1,control,7.3,treatment,8.24
u_021218,18,US,iOS,251,treatment,255.1,control,0,control,4.3,treatment,10.34
u_021219,24,UK,iOS,95,control,286.5,treatment,0,treatment,11.1,control,13.34
u_021220,27,MX,iOS,209,control,180.2,control,0,control,12.3,treatment,10.3
u_021221,28,BR,iOS,103,control,246.2,treatment,1,control,8.9,treatment,11.75
u_021222,21,ID,iOS,372,control,196.5,treatment,0,treatment,6.2,treatment,4.69
u_021223,26,BR,Android,101,treatment,290.7,control,0,control,14.6,control,10.5
u_021224,18,MX,Android,47,treatment,167.8,treatment,1,control,4.2,control,5.16
u_021225,17,MX,iOS,104,treatment,174.7,control,0,treatment,7.3,treatment,3.07
u_021226,17,IN,Android,79,control,248.5,treatment,0,control,10.4,treatment,4.9
u_021227,24,DE,Android,430,treatment,93.4,control,0,treatment,9.6,control,5.5
u_021228,16,IN,iOS,24,control,169.3,treatment,0,treatment,13.6,control,9.44
u_021229,21,US,Android,24,control,302.8,control,0,treatment,16.2,treatment,8.98
u_021230,29,US,Android,159,control,147.5,control,0,treatment,8.7,treatment,8.93
u_021231,17,ID,iOS,230,control,190.3,control,0,control,7.8,treatment,9.45
u_021232,20,IN,Android,352,control,129.8,control,0,control,6.8,control,16.71
u_021233,24,UK,Android,71,treatment,178.8,control,0,control,7.2,treatment,12.53
u_021234,25,BR,Android,133,treatment,175.8,treatment,0,control,9.3,treatment,12.22
u_021235,21,MX,Android,51,control,263.2,treatment,0,control,8.2,control,11.78
u_021236,28,US,Android,74,control,140.5,treatment,0,treatment,6.3,treatment,9.33
u_021237,27,IN,Android,333,treatment,262.0,treatment,0,control,13.4,control,11.57
u_021238,30,MX,iOS,24,control,128.8,treatment,0,control,8.7,control,7.44
u_021239,23,DE,iOS,3,treatment,174.0,treatment,0,control,3.6,control,20.15
u_021240,20,US,iOS,66,control,179.3,treatment,0,treatment,13.2,treatment,8.95
u_021241,19,ID,Android,106,control,157.2,control,0,control,9.8,control,12.0
u_021242,25,BR,iOS,126,control,226.1,treatment,0,treatment,8.5,treatment,15.51
u_021243,21,IN,Android,287,treatment,290.1,control,0,treatment,9.9,treatment,12.26
u_021244,20,US,iOS,375,treatment,113.8,control,0,treatment,6.5,control,16.65
u_021245,21,ID,iOS,245,treatment,152.2,control,0,treatment,8.0,treatment,15.07
u_021246,19,IN,Android,22,treatment,209.7,control,0,control,5.2,control,7.77
u_021247,25,US,Android,3,control,164.6,control,0,treatment,16.3,control,8.07
u_021248,15,DE,Android,446,treatment,106.2,control,0,treatment,12.3,control,15.25
u_021249,25,UK,Android,323,treatment,142.2,control,0,control,11.4,control,18.23
u_021250,28,US,Android,1,control,97.8,treatment,0,control,8.4,treatment,13.31
u_021251,20,UK,Android,32,control,140.4,control,0,control,15.9,control,11.41
u_021252,35,US,iOS,393,treatment,275.9,treatment,0,control,11.4,treatment,13.92
u_021253,24,MX,iOS,587,treatment,72.3,control,0,control,6.6,control,10.34
u_021254,14,US,iOS,8,control,242.8,control,0,control,6.1,control,16.64
u_021255,22,ID,Android,284,treatment,245.5,control,1,control,12.7,control,19.08
u_021256,24,US,iOS,5,control,177.2,treatment,0,treatment,10.1,control,6.21
u_021257,26,US,Android,299,treatment,221.9,treatment,1,treatment,11.0,treatment,12.18
u_021258,22,UK,iOS,2,control,215.7,treatment,0,treatment,2.8,control,13.53
u_021259,17,FR,Android,259,treatment,130.6,treatment,0,treatment,7.8,treatment,6.39
u_021260,17,DE,Android,17,control,173.8,control,0,treatment,11.9,treatment,15.18
u_021261,20,US,Android,280,treatment,144.3,control,0,treatment,9.6,control,12.56
u_021262,20,UK,Android,327,control,203.3,control,0,treatment,9.4,control,3.83
u_021263,17,UK,Android,245,treatment,152.9,treatment,0,control,7.5,control,10.99
u_021264,19,US,iOS,187,control,274.4,treatment,0,treatment,7.0,treatment,8.76
u_021265,27,IN,Android,300,treatment,256.5,treatment,0,control,9.1,control,16.7
u_021266,33,ID,iOS,65,treatment,196.9,treatment,0,control,9.2,control,19.69
u_021267,28,US,iOS,50,treatment,129.9,treatment,0,control,11.3,control,15.85
u_021268,31,ID,iOS,31,control,161.5,control,0,control,6.2,treatment,14.26
u_021269,29,UK,iOS,57,treatment,222.7,control,0,treatment,3.6,control,5.07
u_021270,28,BR,Android,64,treatment,305.5,treatment,0,control,6.7,control,10.28
u_021271,21,ID,Android,379,control,155.4,control,0,control,11.5,control,7.98
u_021272,24,ID,iOS,46,control,213.8,treatment,0,control,10.7,treatment,13.19
u_021273,21,DE,iOS,238,control,214.3,control,1,control,7.2,treatment,4.36
u_021274,22,DE,iOS,98,control,171.3,control,0,treatment,9.8,treatment,8.58
u_021275,24,MX,Android,218,treatment,237.6,treatment,0,control,7.5,treatment,13.12
u_021276,28,IN,iOS,319,treatment,261.6,control,0,control,10.9,treatment,14.58
u_021277,26,US,iOS,93,control,221.9,treatment,0,treatment,10.0,control,11.98
u_021278,23,FR,iOS,18,control,155.1,treatment,0,control,4.5,control,11.29
u_021279,24,BR,Android,472,control,222.9,treatment,0,treatment,4.0,control,7.36
u_021280,26,IN,Android,14,treatment,210.3,control,0,treatment,8.5,control,7.47
u_021281,28,US,Android,230,treatment,140.3,control,0,control,6.7,treatment,20.25
u_021282,14,ID,Android,514,control,165.0,treatment,0,control,7.4,treatment,15.7
u_021283,17,FR,Android,57,control,111.9,control,0,treatment,11.0,control,3.92
u_021284,30,UK,iOS,30,control,81.4,control,0,treatment,11.6,treatment,5.96
u_021285,23,MX,iOS,61,control,147.8,control,0,control,4.7,control,8.5
u_021286,21,UK,iOS,5,control,212.2,control,0,treatment,8.5,control,14.6
u_021287,22,IN,iOS,442,treatment,246.6,treatment,0,treatment,8.9,treatment,7.9
u_021288,22,US,iOS,55,treatment,229.3,treatment,1,treatment,8.3,treatment,2.7
u_021289,27,IN,Android,133,treatment,167.7,control,0,treatment,10.1,treatment,16.89
u_021290,17,IN,Android,13,treatment,210.7,control,0,control,12.2,treatment,14.71
u_021291,24,US,Android,266,control,308.7,control,0,control,9.3,control,10.52
u_021292,25,IN,Android,103,control,263.3,control,0,control,10.1,control,21.04
u_021293,26,US,iOS,85,treatment,196.9,control,0,control,9.2,treatment,7.43
u_021294,25,IN,iOS,90,treatment,200.8,treatment,0,treatment,4.7,control,7.93
u_021295,27,FR,iOS,563,treatment,139.3,treatment,1,control,9.6,control,9.37
u_021296,20,UK,Android,21,treatment,132.3,treatment,0,treatment,11.1,treatment,10.26
u_021297,18,IN,Android,470,control,172.9,treatment,0,treatment,0.3,treatment,8.21
u_021298,38,US,iOS,148,treatment,197.1,treatment,0,treatment,3.4,treatment,10.87
